rxn num,lv,uv,ldGr,udGr
545,-1000.0,1000.0,-136.594585,75.346423
546,-1000.0,1000.0,-95.347845,94.15061
547,-1000.0,1000.0,-354.502258,193.59964
548,0.0,0.0,-72.709485,117.626816
549,0.0,0.0,-102.33612,98.548855
550,-1000.0,1000.0,-345.684436,203.052929
551,-997.786502,1000.0,-345.684436,203.052929
552,0.0607,999.673776,-421.615848,-234.51785
553,0.0,302.412326,-132.376108,89.375499
554,-1000.0,1000.0,-210.517607,24.263818
555,0.0,1000.0,-67.482537,77.616535
556,0.0,74.468402,-308.19724,49.861363
557,-422.070001,-3.404675,0.05,89.406772
558,0.0,0.0,-86.695117,89.406763
559,3.404675,28.755869,-inf,inf
560,0.0,0.0,-inf,inf
561,0.0,0.0,-72.931096,39.614152
562,0.0,0.0,-72.931088,39.614137
563,0.0,0.0,-85.60783,37.150251
564,0.0,0.0,-85.607807,37.150237
565,0.0,0.0,-85.607824,37.150252
566,0.0,0.0,-85.607813,37.150243
567,3.28751,27.766293,-inf,inf
568,0.0,0.0,-inf,inf
569,-1000.0,1000.0,-102.215956,75.73681
570,-1000.0,1000.0,-91.535967,107.506016
571,-1000.0,756.1451,-102.215939,108.941647
572,-1000.0,1000.0,-179.82363,28.003883
573,-1000.0,1000.0,-190.684772,28.003852
574,-1000.0,1000.0,-121.527404,101.141387
575,-1000.0,1000.0,-109.912632,101.141381
576,0.0,0.0,-92.917523,88.968617
577,-197.063384,211.469165,-81.61369,112.497891
578,-498.165894,197.063384,-45.363011,45.738799
579,0.0,1000.0,-109.439537,-8.040187
580,-997.190355,1000.0,-98.578374,25.164675
581,-443.059802,1000.0,-275.826997,79.894691
582,-442.477424,999.964,-122.524694,95.978227
583,0.0,0.0,-145.992756,52.692716
584,0.582379,4.918767,-inf,inf
585,0.0,0.0,-inf,inf
586,-1000.0,1000.0,-84.942722,94.214463
587,-1000.0,1000.0,-84.942565,94.214311
588,0.0,1000.0,-84.942604,94.214335
589,-1000.0,1000.0,-91.19654,51.595244
590,-999.99997,1000.0,-138.386029,66.506262
591,-1000.0,1000.0,-138.38606,66.506328
592,-1000.0,1000.0,-138.306309,66.506396
593,-1000.0,1000.0,-138.386139,66.50643
594,3e-05,446.810442,-227.702872,-0.05
595,-1000.0,1000.0,-147.197124,69.220507
596,-1000.0,1000.0,-147.197017,69.220369
597,-1000.0,1000.0,-147.197072,69.220462
598,-1000.0,1000.0,-147.19695,69.220384
599,-1000.0,1000.0,-147.197068,69.220453
600,-1000.0,1000.0,-147.197077,69.220473
601,-1000.0,1000.0,-147.196989,69.220428
602,-1000.0,1000.0,-147.197011,69.220411
603,-1000.0,1000.0,-147.19706,69.220492
604,-1000.0,1000.0,-147.196983,69.220398
605,-1000.0,1000.0,-130.823075,10.970807
606,-417.039421,500.899212,-54.856885,53.764539
607,-996.262209,1000.0,-98.768783,123.320077
608,0.2361,1.9941,-170.686166,-0.05
609,0.0,457.588214,-162.08121,-6.846026
